analysis_date,alert_id,alert_timestamp,alert_description,predicted_ttps,predicted_cves,real_ttps,real_cves,report_path,execution_time,token_usage,llm_calls,node_breakdown,evaluation_id
2026-06-12 10:12:46.663569,1758565849.439895,2025-09-22 18:30:49.360000+00:00,Apache: Attempt to access forbidden directory index.,['T1595.003'],[],['T1190'],[],,4.49,"{'prompt_tokens': 5408, 'completion_tokens': 1369, 'total_tokens': 6777}",2,"{""classification"": {""duration_s"": 0.9, ""prompt_tokens"": 30160, ""completion_tokens"": 2240, ""total_tokens"": 32400}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.53, ""prompt_tokens"": 84378, ""completion_tokens"": 24163, ""total_tokens"": 108541}, ""cve_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-1F33FF
2026-06-12 10:12:54.605355,1758565850.4557383,2025-09-22 18:30:50.167000+00:00,SQL injection attempt.,[],[],['T1190'],[],,7.94,"{'prompt_tokens': 7248, 'completion_tokens': 1220, 'total_tokens': 8468}",2,"{""classification"": {""duration_s"": 0.95, ""prompt_tokens"": 31544, ""completion_tokens"": 2408, ""total_tokens"": 33952}, ""mitre_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 6.91, ""prompt_tokens"": 90242, ""completion_tokens"": 25215, ""total_tokens"": 115457}, ""cve_search_node"": {""duration_s"": 0.08, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-1F33FF
2026-06-12 10:13:04.067137,1758565857.7405014,2025-09-22 18:30:57.827000+00:00,PHP CGI-bin vulnerability attempt.,['T1595.002'],[],['T1210'],[],,9.46,"{'prompt_tokens': 7073, 'completion_tokens': 1584, 'total_tokens': 8657}",2,"{""classification"": {""duration_s"": 4.74, ""prompt_tokens"": 32794, ""completion_tokens"": 2557, ""total_tokens"": 35351}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.61, ""prompt_tokens"": 96065, ""completion_tokens"": 26650, ""total_tokens"": 122715}, ""cve_search_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-1F33FF
2026-06-12 10:13:08.917529,1760440036.1013126,2025-10-14 11:07:16.201000+00:00,Executed recursive query of all files using ls command.,['T1083'],[],['T1083'],[],,4.85,"{'prompt_tokens': 8150, 'completion_tokens': 1219, 'total_tokens': 9369}",2,"{""classification"": {""duration_s"": 1.36, ""prompt_tokens"": 36072, ""completion_tokens"": 2710, ""total_tokens"": 38782}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.41, ""prompt_tokens"": 100937, ""completion_tokens"": 27716, ""total_tokens"": 128653}, ""cve_search_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-1F33FF
2026-06-12 10:13:13.719264,1765797046.991278,2025-12-15 11:10:46.939000+00:00,Interface entered in promiscuous(sniffing) mode.,['T1040'],[],['T1040'],[],,4.8,"{'prompt_tokens': 5647, 'completion_tokens': 1497, 'total_tokens': 7144}",2,"{""classification"": {""duration_s"": 0.79, ""prompt_tokens"": 37220, ""completion_tokens"": 2813, ""total_tokens"": 40033}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.96, ""prompt_tokens"": 105436, ""completion_tokens"": 29110, ""total_tokens"": 134546}, ""cve_search_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-1F33FF
2026-06-12 10:23:44.024579,1758566220.114981,2025-09-22 18:37:00.601000+00:00,Processes running for all users were queried with ps command.,['T1057'],[],['T1057'],[],,5.15,"{'prompt_tokens': 7466, 'completion_tokens': 1316, 'total_tokens': 8782}",2,"{""classification"": {""duration_s"": 1.26, ""prompt_tokens"": 2923, ""completion_tokens"": 125, ""total_tokens"": 3048}, ""mitre_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.5, ""prompt_tokens"": 4543, ""completion_tokens"": 1191, ""total_tokens"": 5734}}",EVAL-954B6E
2026-06-12 10:23:51.469658,1758567061.1156068,2025-09-22 18:51:01.034000+00:00,sshd: authentication success.,"['T1021', 'T1021.004', 'T1078']",[],"['T1078', 'T1021']",[],,7.44,"{'prompt_tokens': 6563, 'completion_tokens': 2141, 'total_tokens': 8704}",2,"{""classification"": {""duration_s"": 1.44, ""prompt_tokens"": 4310, ""completion_tokens"": 210, ""total_tokens"": 4520}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 5.94, ""prompt_tokens"": 9719, ""completion_tokens"": 3247, ""total_tokens"": 12966}}",EVAL-954B6E
2026-06-12 10:23:56.434688,1758567061.115612,2025-09-22 18:51:01.061000+00:00,PAM: Login session opened.,"['T1021', 'T1021.004', 'T1078', 'T1078.001']",[],['T1078'],[],,4.96,"{'prompt_tokens': 6423, 'completion_tokens': 1324, 'total_tokens': 7747}",2,"{""classification"": {""duration_s"": 1.02, ""prompt_tokens"": 5567, ""completion_tokens"": 313, ""total_tokens"": 5880}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.9, ""prompt_tokens"": 14885, ""completion_tokens"": 4468, ""total_tokens"": 19353}}",EVAL-954B6E
2026-06-12 10:24:01.092663,1758567062.115628,2025-09-22 18:51:02.101000+00:00,Wazuh agent stopped.,['T1685'],[],['T1685'],[],,4.66,"{'prompt_tokens': 4257, 'completion_tokens': 1308, 'total_tokens': 5565}",2,"{""classification"": {""duration_s"": 0.8, ""prompt_tokens"": 6680, ""completion_tokens"": 426, ""total_tokens"": 7106}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.79, ""prompt_tokens"": 18029, ""completion_tokens"": 5663, ""total_tokens"": 23692}}",EVAL-954B6E
2026-06-12 10:24:06.764523,1758567202.1156735,2025-09-22 18:53:22.278000+00:00,First time user executed sudo.,"['T1548', 'T1548.003']",[],['T1548.003'],[],,5.67,"{'prompt_tokens': 5821, 'completion_tokens': 1777, 'total_tokens': 7598}",2,"{""classification"": {""duration_s"": 0.89, ""prompt_tokens"": 7805, ""completion_tokens"": 546, ""total_tokens"": 8351}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.73, ""prompt_tokens"": 22725, ""completion_tokens"": 7320, ""total_tokens"": 30045}}",EVAL-954B6E
2026-06-12 10:24:12.901197,1758567202.1156857,2025-09-22 18:53:22.295000+00:00,Successful sudo executed.,"['T1548', 'T1548.003']",[],['T1548.003'],[],,6.14,"{'prompt_tokens': 7193, 'completion_tokens': 2055, 'total_tokens': 9248}",2,"{""classification"": {""duration_s"": 1.01, ""prompt_tokens"": 9100, ""completion_tokens"": 735, ""total_tokens"": 9835}, ""mitre_search_node"": {""duration_s"": 0.1, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.94, ""prompt_tokens"": 28623, ""completion_tokens"": 9186, ""total_tokens"": 37809}, ""cve_search_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:24:18.060511,1758567362.115914,2025-09-22 18:56:02.451000+00:00,New user added to the system.,"['T1136.001', 'T1136']",[],['T1136'],[],,5.16,"{'prompt_tokens': 5264, 'completion_tokens': 1474, 'total_tokens': 6738}",2,"{""classification"": {""duration_s"": 0.92, ""prompt_tokens"": 10567, ""completion_tokens"": 832, ""total_tokens"": 11399}, ""mitre_search_node"": {""duration_s"": 0.03, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.2, ""prompt_tokens"": 32420, ""completion_tokens"": 10563, ""total_tokens"": 42983}, ""cve_search_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:24:23.114186,1758567542.115997,2025-09-22 18:59:02.613000+00:00,Successful sudo to ROOT executed.,"['T1548.003', 'T1548']",[],['T1548.003'],[],,5.05,"{'prompt_tokens': 6072, 'completion_tokens': 1688, 'total_tokens': 7760}",2,"{""classification"": {""duration_s"": 1.0, ""prompt_tokens"": 11906, ""completion_tokens"": 935, ""total_tokens"": 12841}, ""mitre_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.98, ""prompt_tokens"": 37153, ""completion_tokens"": 12148, ""total_tokens"": 49301}, ""cve_search_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:24:36.109936,1758565836.169357,2025-09-22 18:30:36.127000+00:00,Multiple web server 400 error codes from same source ip.,"['T1083', 'T1036.008']",[],['T1595.002'],[],,12.99,"{'prompt_tokens': 9819, 'completion_tokens': 1124, 'total_tokens': 10943}",2,"{""classification"": {""duration_s"": 1.22, ""prompt_tokens"": 15455, ""completion_tokens"": 1074, ""total_tokens"": 16529}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 11.72, ""prompt_tokens"": 43423, ""completion_tokens"": 13133, ""total_tokens"": 56556}, ""cve_search_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:24:43.039949,1758565836.1733773,2025-09-22 18:30:36.260000+00:00,Suspicious URL access.,['T1595.003'],[],['T1055'],[],,6.93,"{'prompt_tokens': 6284, 'completion_tokens': 1669, 'total_tokens': 7953}",2,"{""classification"": {""duration_s"": 1.07, ""prompt_tokens"": 16788, ""completion_tokens"": 1217, ""total_tokens"": 18005}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 5.74, ""prompt_tokens"": 48374, ""completion_tokens"": 14659, ""total_tokens"": 63033}, ""cve_search_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:24:47.287974,1758565842.190893,2025-09-22 18:30:42.254000+00:00,Common web attack.,[],[],"['T1055', 'T1083', 'T1190']",[],,4.25,"{'prompt_tokens': 7682, 'completion_tokens': 1224, 'total_tokens': 8906}",2,"{""classification"": {""duration_s"": 0.85, ""prompt_tokens"": 18235, ""completion_tokens"": 1361, ""total_tokens"": 19596}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.29, ""prompt_tokens"": 54609, ""completion_tokens"": 15739, ""total_tokens"": 70348}, ""cve_search_node"": {""duration_s"": 0.09, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:24:56.600961,1758565844.2307162,2025-09-22 18:30:44.272000+00:00,Multiple common web attacks from same source ip.,"['T1189', 'T1027.010', 'T1071.001', 'T1210']",[],"['T1055', 'T1083']",[],,9.31,"{'prompt_tokens': 10224, 'completion_tokens': 3104, 'total_tokens': 13328}",2,"{""classification"": {""duration_s"": 1.38, ""prompt_tokens"": 21518, ""completion_tokens"": 1551, ""total_tokens"": 23069}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 7.81, ""prompt_tokens"": 61550, ""completion_tokens"": 18653, ""total_tokens"": 80203}, ""cve_search_node"": {""duration_s"": 0.12, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:25:02.260714,1758565844.2499993,2025-09-22 18:30:44.772000+00:00,XSS (Cross Site Scripting) attempt.,['T1190'],[],['T1059.007'],[],,5.66,"{'prompt_tokens': 8210, 'completion_tokens': 1749, 'total_tokens': 9959}",2,"{""classification"": {""duration_s"": 1.21, ""prompt_tokens"": 22969, ""completion_tokens"": 1711, ""total_tokens"": 24680}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.3, ""prompt_tokens"": 68309, ""completion_tokens"": 20242, ""total_tokens"": 88551}, ""cve_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:25:11.727885,1758565844.2505264,2025-09-22 18:30:44.791000+00:00,Multiple XSS (Cross Site Scripting) attempts from same source ip.,"['T1190', 'T1189', 'T1059.007', 'T1185']",[],['T1059'],[],,9.47,"{'prompt_tokens': 9932, 'completion_tokens': 3056, 'total_tokens': 12988}",2,"{""classification"": {""duration_s"": 1.18, ""prompt_tokens"": 26550, ""completion_tokens"": 1835, ""total_tokens"": 28385}, ""mitre_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 8.22, ""prompt_tokens"": 74660, ""completion_tokens"": 23174, ""total_tokens"": 97834}, ""cve_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:25:16.302803,1758565845.2553189,2025-09-22 18:30:45.734000+00:00,Apache: Multiple Invalid URI requests from same source.,['T1083'],[],['T1499'],[],,4.57,"{'prompt_tokens': 10090, 'completion_tokens': 1283, 'total_tokens': 11373}",2,"{""classification"": {""duration_s"": 1.19, ""prompt_tokens"": 29881, ""completion_tokens"": 1963, ""total_tokens"": 31844}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.3, ""prompt_tokens"": 81419, ""completion_tokens"": 24329, ""total_tokens"": 105748}, ""cve_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:25:21.313968,1758565849.439895,2025-09-22 18:30:49.360000+00:00,Apache: Attempt to access forbidden directory index.,['T1595.003'],[],['T1190'],[],,5.01,"{'prompt_tokens': 5928, 'completion_tokens': 1347, 'total_tokens': 7275}",2,"{""classification"": {""duration_s"": 0.98, ""prompt_tokens"": 31328, ""completion_tokens"": 2066, ""total_tokens"": 33394}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.98, ""prompt_tokens"": 85900, ""completion_tokens"": 25573, ""total_tokens"": 111473}, ""cve_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:25:26.897119,1758565850.4557383,2025-09-22 18:30:50.167000+00:00,SQL injection attempt.,"['T1505.001', 'T1565.001']",[],['T1190'],[],,5.58,"{'prompt_tokens': 7076, 'completion_tokens': 1722, 'total_tokens': 8798}",2,"{""classification"": {""duration_s"": 0.92, ""prompt_tokens"": 32785, ""completion_tokens"": 2210, ""total_tokens"": 34995}, ""mitre_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.59, ""prompt_tokens"": 91519, ""completion_tokens"": 27151, ""total_tokens"": 118670}, ""cve_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:25:33.060393,1758565857.7405014,2025-09-22 18:30:57.827000+00:00,PHP CGI-bin vulnerability attempt.,[],[],['T1210'],[],,6.16,"{'prompt_tokens': 8081, 'completion_tokens': 1241, 'total_tokens': 9322}",2,"{""classification"": {""duration_s"": 2.85, ""prompt_tokens"": 34108, ""completion_tokens"": 2363, ""total_tokens"": 36471}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.24, ""prompt_tokens"": 98277, ""completion_tokens"": 28239, ""total_tokens"": 126516}, ""cve_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:25:41.056844,1760440036.1013126,2025-10-14 11:07:16.201000+00:00,Executed recursive query of all files using ls command.,"['T1083', 'T1564.001']",[],['T1083'],[],,8.0,"{'prompt_tokens': 8026, 'completion_tokens': 1601, 'total_tokens': 9627}",2,"{""classification"": {""duration_s"": 3.28, ""prompt_tokens"": 37459, ""completion_tokens"": 2507, ""total_tokens"": 39966}, ""mitre_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.64, ""prompt_tokens"": 102952, ""completion_tokens"": 29696, ""total_tokens"": 132648}, ""cve_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 10:25:44.763377,1765797046.991278,2025-12-15 11:10:46.939000+00:00,Interface entered in promiscuous(sniffing) mode.,['T1040'],[],['T1040'],[],,3.71,"{'prompt_tokens': 5240, 'completion_tokens': 1005, 'total_tokens': 6245}",2,"{""classification"": {""duration_s"": 0.81, ""prompt_tokens"": 38680, ""completion_tokens"": 2627, ""total_tokens"": 41307}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.85, ""prompt_tokens"": 106971, ""completion_tokens"": 30581, ""total_tokens"": 137552}, ""cve_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-954B6E
2026-06-12 11:00:58.420758,1758566220.114981,2025-09-22 18:37:00.601000+00:00,Processes running for all users were queried with ps command.,['T1057'],[],['T1057'],[],,4.73,"{'prompt_tokens': 7506, 'completion_tokens': 1272, 'total_tokens': 8778}",2,"{""classification"": {""duration_s"": 1.26, ""prompt_tokens"": 2890, ""completion_tokens"": 134, ""total_tokens"": 3024}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.17, ""prompt_tokens"": 4616, ""completion_tokens"": 1138, ""total_tokens"": 5754}}",EVAL-0CD507
2026-06-12 11:01:08.399858,1758567061.1156068,2025-09-22 18:51:01.034000+00:00,sshd: authentication success.,"['T1021', 'T1021.004', 'T1098.004', 'T1078', 'T1078.001']",[],"['T1078', 'T1021']",[],,9.98,"{'prompt_tokens': 6724, 'completion_tokens': 3211, 'total_tokens': 9935}",2,"{""classification"": {""duration_s"": 1.05, ""prompt_tokens"": 4244, ""completion_tokens"": 238, ""total_tokens"": 4482}, ""mitre_search_node"": {""duration_s"": 0.03, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 8.89, ""prompt_tokens"": 9986, ""completion_tokens"": 4245, ""total_tokens"": 14231}}",EVAL-0CD507
2026-06-12 11:01:13.682424,1758567061.115612,2025-09-22 18:51:01.061000+00:00,PAM: Login session opened.,"['T1021.004', 'T1078']",[],['T1078'],[],,5.28,"{'prompt_tokens': 5969, 'completion_tokens': 1596, 'total_tokens': 7565}",2,"{""classification"": {""duration_s"": 0.89, ""prompt_tokens"": 5468, ""completion_tokens"": 345, ""total_tokens"": 5813}, ""mitre_search_node"": {""duration_s"": 0.03, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.35, ""prompt_tokens"": 14731, ""completion_tokens"": 5734, ""total_tokens"": 20465}}",EVAL-0CD507
2026-06-12 11:01:18.214556,1758567062.115628,2025-09-22 18:51:02.101000+00:00,Wazuh agent stopped.,['T1685'],[],['T1685'],[],,4.53,"{'prompt_tokens': 4224, 'completion_tokens': 1244, 'total_tokens': 5468}",2,"{""classification"": {""duration_s"": 0.84, ""prompt_tokens"": 6548, ""completion_tokens"": 458, ""total_tokens"": 7006}, ""mitre_search_node"": {""duration_s"": 0.03, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.66, ""prompt_tokens"": 17875, ""completion_tokens"": 6865, ""total_tokens"": 24740}}",EVAL-0CD507
2026-06-12 11:01:23.335102,1758567202.1156735,2025-09-22 18:53:22.278000+00:00,First time user executed sudo.,"['T1548', 'T1548.003']",[],['T1548.003'],[],,5.12,"{'prompt_tokens': 5054, 'completion_tokens': 1724, 'total_tokens': 6778}",2,"{""classification"": {""duration_s"": 0.84, ""prompt_tokens"": 7640, ""completion_tokens"": 578, ""total_tokens"": 8218}, ""mitre_search_node"": {""duration_s"": 0.03, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.24, ""prompt_tokens"": 21837, ""completion_tokens"": 8469, ""total_tokens"": 30306}}",EVAL-0CD507
2026-06-12 11:01:30.330326,1758567202.1156857,2025-09-22 18:53:22.295000+00:00,Successful sudo executed.,"['T1548.003', 'T1548']",[],['T1548.003'],[],,6.99,"{'prompt_tokens': 7839, 'completion_tokens': 2027, 'total_tokens': 9866}",2,"{""classification"": {""duration_s"": 1.04, ""prompt_tokens"": 8902, ""completion_tokens"": 769, ""total_tokens"": 9671}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 5.78, ""prompt_tokens"": 28414, ""completion_tokens"": 10305, ""total_tokens"": 38719}, ""cve_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-0CD507
2026-06-12 11:01:36.380088,1758567362.115914,2025-09-22 18:56:02.451000+00:00,New user added to the system.,"['T1136.001', 'T1136', 'T1036.010']",[],['T1136'],[],,6.05,"{'prompt_tokens': 5231, 'completion_tokens': 1832, 'total_tokens': 7063}",2,"{""classification"": {""duration_s"": 0.88, ""prompt_tokens"": 10336, ""completion_tokens"": 884, ""total_tokens"": 11220}, ""mitre_search_node"": {""duration_s"": 0.03, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 5.13, ""prompt_tokens"": 32211, ""completion_tokens"": 12022, ""total_tokens"": 44233}, ""cve_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-0CD507
2026-06-12 11:02:02.109059,1758567542.115997,2025-09-22 18:59:02.613000+00:00,Successful sudo to ROOT executed.,"['T1548.003', 'T1548']",[],['T1548.003'],[],,25.73,"{'prompt_tokens': 6039, 'completion_tokens': 1070, 'total_tokens': 7109}",2,"{""classification"": {""duration_s"": 5.08, ""prompt_tokens"": 11642, ""completion_tokens"": 990, ""total_tokens"": 12632}, ""mitre_search_node"": {""duration_s"": 0.03, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 20.61, ""prompt_tokens"": 36944, ""completion_tokens"": 12986, ""total_tokens"": 49930}, ""cve_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-0CD507
2026-06-12 11:02:09.850726,1758565836.169357,2025-09-22 18:30:36.127000+00:00,Multiple web server 400 error codes from same source ip.,"['T1595.002', 'T1595', 'T1595.003', 'T1594']",[],['T1595.002'],[],,7.74,"{'prompt_tokens': 8851, 'completion_tokens': 2442, 'total_tokens': 11293}",2,"{""classification"": {""duration_s"": 1.11, ""prompt_tokens"": 15158, ""completion_tokens"": 1114, ""total_tokens"": 16272}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 6.57, ""prompt_tokens"": 42279, ""completion_tokens"": 15304, ""total_tokens"": 57583}, ""cve_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-0CD507
2026-06-12 11:02:17.966894,1758565836.1733773,2025-09-22 18:30:36.260000+00:00,Suspicious URL access.,"['T1595.002', 'T1595', 'T1595.003']",[],['T1055'],[],,8.11,"{'prompt_tokens': 6478, 'completion_tokens': 2255, 'total_tokens': 8733}",2,"{""classification"": {""duration_s"": 1.45, ""prompt_tokens"": 16458, ""completion_tokens"": 1304, ""total_tokens"": 17762}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 6.53, ""prompt_tokens"": 47457, ""completion_tokens"": 17369, ""total_tokens"": 64826}, ""cve_search_node"": {""duration_s"": 0.12, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-0CD507
2026-06-12 11:02:26.562180,1758565842.190893,2025-09-22 18:30:42.254000+00:00,Common web attack.,"['T1595.003', 'T1083', 'T1595']",[],"['T1055', 'T1083', 'T1190']",[],,8.59,"{'prompt_tokens': 7432, 'completion_tokens': 2382, 'total_tokens': 9814}",2,"{""classification"": {""duration_s"": 1.1, ""prompt_tokens"": 17872, ""completion_tokens"": 1493, ""total_tokens"": 19365}, ""mitre_search_node"": {""duration_s"": 0.1, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 7.36, ""prompt_tokens"": 53475, ""completion_tokens"": 19562, ""total_tokens"": 73037}, ""cve_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}",EVAL-0CD507
