timestamp,alert,description,real_ttps,possible_ttps
2025-09-22T18:48:33.541+0000,"{""timestamp"": ""2025-09-22T18:48:33.541+0000"", ""rule"": {""level"": 3, ""description"": ""Log file rotated."", ""id"": ""591"", ""firedtimes"": 3, ""mail"": false, ""groups"": [""ossec""], ""pci_dss"": [""10.5.2"", ""10.5.5""], ""gpg13"": [""10.1""], ""gdpr"": [""II_5.1.f"", ""IV_35.7.d""], ""hipaa"": [""164.312.b""], ""nist_800_53"": [""AU.9""], ""tsc"": [""CC6.1"", ""CC7.2"", ""CC7.3"", ""PI1.4"", ""PI1.5"", ""CC7.1"", ""CC8.1""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758566913.11558665"", ""full_log"": ""ossec: File rotated (inode changed): '/var/www/default/log/access.log'."", ""decoder"": {""name"": ""ossec""}, ""location"": ""logcollector""}",Log file rotated.,[],['T1547']
2025-09-22T18:51:00.553+0000,"{""timestamp"": ""2025-09-22T18:51:00.553+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - SURICATA STREAM pkt seen on wrong thread"", ""id"": ""86601"", ""firedtimes"": 975, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567060.11559046"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-09-22T18:51:00.418781+0000"", ""flow_id"": ""2091007421473582.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""10.12.0.222"", ""src_port"": ""40718"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""22"", ""proto"": ""TCP"", ""community_id"": ""1:Qqt9HgpqeWwF2bVgbbDlYaGlTTI="", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2210059"", ""rev"": ""1"", ""signature"": ""SURICATA STREAM pkt seen on wrong thread"", ""severity"": ""3""}, ""flow"": {""pkts_toserver"": ""2"", ""pkts_toclient"": ""0"", ""bytes_toserver"": ""148"", ""bytes_toclient"": ""0"", ""start"": ""2025-09-22T18:51:00.418606+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - SURICATA STREAM pkt seen on wrong thread,[],['T1547']
2025-09-22T18:51:01.034+0000,"{""timestamp"": ""2025-09-22T18:51:01.034+0000"", ""rule"": {""level"": 3, ""description"": ""sshd: authentication success."", ""id"": ""5715"", ""mitre"": {""id"": [""T1078"", ""T1021""], ""tactic"": [""Defense Evasion"", ""Persistence"", ""Privilege Escalation"", ""Initial Access"", ""Lateral Movement""], ""technique"": [""Valid Accounts"", ""Remote Services""]}, ""firedtimes"": 1, ""mail"": false, ""groups"": [""syslog"", ""sshd"", ""authentication_success""], ""gdpr"": [""IV_32.2""], ""gpg13"": [""7.1"", ""7.2""], ""hipaa"": [""164.312.b""], ""nist_800_53"": [""AU.14"", ""AC.7""], ""pci_dss"": [""10.2.5""], ""tsc"": [""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567061.11560697"", ""full_log"": ""Sep 22 18:51:00 videoserver sshd[17243]: Accepted publickey for root from 10.12.0.222 port 40718 ssh2: ED25519 SHA256:erECc93zjoYONyq1nNcu4EwrYe78nzBExDzOmsokkrc"", ""predecoder"": {""program_name"": ""sshd"", ""timestamp"": ""Sep 22 18:51:00"", ""hostname"": ""videoserver""}, ""decoder"": {""parent"": ""sshd"", ""name"": ""sshd""}, ""data"": {""srcip"": ""10.12.0.222"", ""srcport"": ""40718"", ""dstuser"": ""root""}, ""location"": ""journald""}",sshd: authentication success.,"['T1078', 'T1021']",['T1547']
2025-09-22T18:51:01.061+0000,"{""timestamp"": ""2025-09-22T18:51:01.061+0000"", ""rule"": {""level"": 3, ""description"": ""PAM: Login session opened."", ""id"": ""5501"", ""mitre"": {""id"": [""T1078""], ""tactic"": [""Defense Evasion"", ""Persistence"", ""Privilege Escalation"", ""Initial Access""], ""technique"": [""Valid Accounts""]}, ""firedtimes"": 1, ""mail"": false, ""groups"": [""pam"", ""syslog"", ""authentication_success""], ""pci_dss"": [""10.2.5""], ""gpg13"": [""7.8"", ""7.9""], ""gdpr"": [""IV_32.2""], ""hipaa"": [""164.312.b""], ""nist_800_53"": [""AU.14"", ""AC.7""], ""tsc"": [""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567061.11561209"", ""full_log"": ""Sep 22 18:51:00 videoserver sshd[17243]: pam_unix(sshd:session): session opened for user root(uid=0) by (uid=0)"", ""predecoder"": {""program_name"": ""sshd"", ""timestamp"": ""Sep 22 18:51:00"", ""hostname"": ""videoserver""}, ""decoder"": {""parent"": ""pam"", ""name"": ""pam""}, ""data"": {""dstuser"": ""root(uid=0)"", ""uid"": ""0""}, ""location"": ""journald""}",PAM: Login session opened.,['T1078'],['T1547']
2025-09-22T18:51:01.755+0000,"{""timestamp"": ""2025-09-22T18:51:01.755+0000"", ""rule"": {""level"": 5, ""description"": ""Syslogd exiting (logging stopped)."", ""id"": ""1004"", ""firedtimes"": 1, ""mail"": false, ""groups"": [""syslog"", ""errors""], ""pci_dss"": [""10.6.1""], ""gpg13"": [""10.1"", ""4.14""], ""gdpr"": [""IV_35.7.d""], ""hipaa"": [""164.312.b""], ""nist_800_53"": [""AU.6""], ""tsc"": [""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567061.11562092"", ""full_log"": ""Sep 22 18:51:00 videoserver sshd[17243]: Exiting on signal 15"", ""predecoder"": {""program_name"": ""sshd"", ""timestamp"": ""Sep 22 18:51:00"", ""hostname"": ""videoserver""}, ""decoder"": {""name"": ""sshd""}, ""location"": ""journald""}",Syslogd exiting (logging stopped).,[],['T1547']
2025-09-22T18:51:01.758+0000,"{""timestamp"": ""2025-09-22T18:51:01.758+0000"", ""rule"": {""level"": 3, ""description"": ""PAM: Login session closed."", ""id"": ""5502"", ""firedtimes"": 1, ""mail"": false, ""groups"": [""pam"", ""syslog""], ""pci_dss"": [""10.2.5""], ""gpg13"": [""7.8"", ""7.9""], ""gdpr"": [""IV_32.2""], ""hipaa"": [""164.312.b""], ""nist_800_53"": [""AU.14"", ""AC.7""], ""tsc"": [""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567061.11562417"", ""full_log"": ""Sep 22 18:51:00 videoserver sshd[17243]: pam_unix(sshd:session): session closed for user root"", ""predecoder"": {""program_name"": ""sshd"", ""timestamp"": ""Sep 22 18:51:00"", ""hostname"": ""videoserver""}, ""decoder"": {""parent"": ""pam"", ""name"": ""pam""}, ""data"": {""dstuser"": ""root""}, ""location"": ""journald""}",PAM: Login session closed.,[],['T1547']
2025-09-22T18:51:02.101+0000,"{""timestamp"": ""2025-09-22T18:51:02.101+0000"", ""rule"": {""level"": 3, ""description"": ""Wazuh agent stopped."", ""id"": ""506"", ""mitre"": {""id"": [""T1562.001""], ""tactic"": [""Defense Evasion""], ""technique"": [""Disable or Modify Tools""]}, ""firedtimes"": 3, ""mail"": false, ""groups"": [""ossec""], ""pci_dss"": [""10.6.1"", ""10.2.6""], ""gpg13"": [""10.1""], ""gdpr"": [""IV_35.7.d""], ""hipaa"": [""164.312.b""], ""nist_800_53"": [""AU.6"", ""AU.14"", ""AU.5""], ""tsc"": [""CC7.2"", ""CC7.3"", ""CC6.8""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567062.11562798"", ""full_log"": ""ossec: Agent stopped: 'videoserver->any'."", ""decoder"": {""parent"": ""ossec"", ""name"": ""ossec""}, ""data"": {""extra_data"": ""videoserver->any""}, ""location"": ""wazuh-remoted""}",Wazuh agent stopped.,['T1562.001'],['T1547']
2025-09-22T18:51:11.858+0000,"{""timestamp"": ""2025-09-22T18:51:11.858+0000"", ""rule"": {""level"": 3, ""description"": ""Wazuh agent started."", ""id"": ""503"", ""firedtimes"": 3, ""mail"": false, ""groups"": [""ossec""], ""pci_dss"": [""10.6.1"", ""10.2.6""], ""gpg13"": [""10.1""], ""gdpr"": [""IV_35.7.d""], ""hipaa"": [""164.312.b""], ""nist_800_53"": [""AU.6"", ""AU.14"", ""AU.5""], ""tsc"": [""CC7.2"", ""CC7.3"", ""CC6.8""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567071.11563134"", ""full_log"": ""ossec: Agent started: 'videoserver->any'."", ""decoder"": {""parent"": ""ossec"", ""name"": ""ossec""}, ""data"": {""extra_data"": ""videoserver->any""}, ""location"": ""wazuh-agent""}",Wazuh agent started.,[],['T1547']
2025-09-22T18:51:16.797+0000,"{""timestamp"": ""2025-09-22T18:51:16.797+0000"", ""rule"": {""level"": 7, ""description"": ""Listened ports status (netstat) changed (new port opened or closed)."", ""id"": ""533"", ""firedtimes"": 1, ""mail"": false, ""groups"": [""ossec""], ""pci_dss"": [""10.2.7"", ""10.6.1""], ""gpg13"": [""10.1""], ""gdpr"": [""IV_35.7.d""], ""hipaa"": [""164.312.b""], ""nist_800_53"": [""AU.14"", ""AU.6""], ""tsc"": [""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567076.11565116"", ""previous_output"": ""Previous output:\nossec: output: 'netstat listening ports':\ntcp 0.0.0.0:22 0.0.0.0:* /usr\ntcp6 :::22 :::* /usr\nudp 0.0.0.0:68 0.0.0.0:* 413/dhclient\ntcp6 :::80 :::* 603/apache2\nudp 127.0.0.1:323 0.0.0.0:* 568/chronyd\nudp6 ::1:323 :::* 568/chronyd\ntcp 127.0.0.1:3306 0.0.0.0:* 687/mariadbd"", ""full_log"": ""ossec: output: 'netstat listening ports':\ntcp 0.0.0.0:22 0.0.0.0:* /usr\ntcp6 :::22 :::* /usr\nudp 0.0.0.0:68 0.0.0.0:* 395/dhclient\ntcp6 :::80 :::* 620/apache2\nudp 127.0.0.1:323 0.0.0.0:* 544/chronyd\nudp6 ::1:323 :::* 544/chronyd\ntcp 127.0.0.1:3306 0.0.0.0:* 611/mariadbd"", ""decoder"": {""name"": ""ossec""}, ""previous_log"": ""ossec: output: 'netstat listening ports':\ntcp 0.0.0.0:22 0.0.0.0:* /usr\ntcp6 :::22 :::* /usr\nudp 0.0.0.0:68 0.0.0.0:* 413/dhclient\ntcp6 :::80 :::* 603/apache2\nudp 127.0.0.1:323 0.0.0.0:* 568/chronyd\nudp6 ::1:323 :::* 568/chronyd\ntcp 127.0.0.1:3306 0.0.0.0:* 687/mariadbd"", ""location"": ""netstat listening ports""}",Listened ports status (netstat) changed (new port opened or closed).,[],['T1547']
2025-09-22T18:51:20.572+0000,"{""timestamp"": ""2025-09-22T18:51:20.572+0000"", ""rule"": {""level"": 7, ""description"": ""Host-based anomaly detection event (rootcheck)."", ""id"": ""510"", ""firedtimes"": 2, ""mail"": false, ""groups"": [""ossec"", ""rootcheck""], ""pci_dss"": [""10.6.1""], ""gdpr"": [""IV_35.7.d""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567080.11566010"", ""full_log"": ""File '/usr/lib/systemd/system/zoneminder.service' is owned by root and has written permissions to anyone."", ""decoder"": {""name"": ""rootcheck""}, ""data"": {""title"": ""File is owned by root and has written permissions to anyone."", ""file"": ""/usr/lib/systemd/system/zoneminder.service""}, ""location"": ""rootcheck""}",Host-based anomaly detection event (rootcheck).,[],['T1547']
2025-09-22T18:52:02.336+0000,"{""timestamp"": ""2025-09-22T18:52:02.336+0000"", ""rule"": {""level"": 5, ""description"": ""Systemd: Service exited due to a failure."", ""id"": ""40704"", ""firedtimes"": 1, ""mail"": false, ""groups"": [""local"", ""systemd""], ""gpg13"": [""4.3""], ""gdpr"": [""IV_35.7.d""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567122.11566436"", ""full_log"": ""Sep 22 18:52:00 videoserver systemd[1]: zoneminder.service: Control process exited, code=exited, status=1/FAILURE"", ""predecoder"": {""program_name"": ""systemd"", ""timestamp"": ""Sep 22 18:52:00"", ""hostname"": ""videoserver""}, ""decoder"": {""name"": ""systemd""}, ""location"": ""/var/log/daemon.log""}",Systemd: Service exited due to a failure.,[],['T1547']
2025-09-22T18:53:22.278+0000,"{""timestamp"": ""2025-09-22T18:53:22.278+0000"", ""rule"": {""level"": 4, ""description"": ""First time user executed sudo."", ""id"": ""5403"", ""mitre"": {""id"": [""T1548.003""], ""tactic"": [""Privilege Escalation"", ""Defense Evasion""], ""technique"": [""Sudo and Sudo Caching""]}, ""firedtimes"": 1, ""mail"": false, ""groups"": [""syslog"", ""sudo""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567202.11567373"", ""full_log"": ""Sep 22 18:53:21 videoserver sudo:     root : PWD=/usr/share/zoneminder/www ; USER=www-data ; COMMAND=/usr/bin/true"", ""predecoder"": {""program_name"": ""sudo"", ""timestamp"": ""Sep 22 18:53:21"", ""hostname"": ""videoserver""}, ""decoder"": {""parent"": ""sudo"", ""name"": ""sudo"", ""ftscomment"": ""First time user executed the sudo command""}, ""data"": {""srcuser"": ""root"", ""dstuser"": ""www-data"", ""pwd"": ""/usr/share/zoneminder/www"", ""command"": ""/usr/bin/true""}, ""location"": ""/var/log/auth.log""}",First time user executed sudo.,['T1548.003'],['T1547']
2025-09-22T18:53:22.295+0000,"{""timestamp"": ""2025-09-22T18:53:22.295+0000"", ""rule"": {""level"": 3, ""description"": ""Successful sudo executed."", ""id"": ""5407"", ""mitre"": {""id"": [""T1548.003""], ""tactic"": [""Privilege Escalation"", ""Defense Evasion""], ""technique"": [""Sudo and Sudo Caching""]}, ""firedtimes"": 1, ""mail"": false, ""groups"": [""syslog"", ""sudo""], ""pci_dss"": [""10.2.5"", ""10.2.2""], ""gpg13"": [""7.6"", ""7.8"", ""7.13""], ""gdpr"": [""IV_32.2""], ""tsc"": [""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567202.11568557"", ""full_log"": ""Sep 22 18:53:21 videoserver sudo:     root : PWD=/usr/share/zoneminder/www ; USER=www-data ; COMMAND=/usr/bin/zmdc.pl check"", ""predecoder"": {""program_name"": ""sudo"", ""timestamp"": ""Sep 22 18:53:21"", ""hostname"": ""videoserver""}, ""decoder"": {""parent"": ""sudo"", ""name"": ""sudo"", ""ftscomment"": ""First time user executed the sudo command""}, ""data"": {""srcuser"": ""root"", ""dstuser"": ""www-data"", ""pwd"": ""/usr/share/zoneminder/www"", ""command"": ""/usr/bin/zmdc.pl check""}, ""location"": ""/var/log/auth.log""}",Successful sudo executed.,['T1548.003'],['T1547']
2025-09-22T18:56:02.451+0000,"{""timestamp"": ""2025-09-22T18:56:02.451+0000"", ""rule"": {""level"": 8, ""description"": ""New group added to the system."", ""id"": ""5901"", ""firedtimes"": 1, ""mail"": false, ""groups"": [""syslog"", ""adduser""], ""pci_dss"": [""10.2.7"", ""10.2.5"", ""8.1.2""], ""gpg13"": [""4.13""], ""gdpr"": [""IV_35.7.d"", ""IV_32.2""], ""hipaa"": [""164.312.b"", ""164.312.a.2.I"", ""164.312.a.2.II""], ""nist_800_53"": [""AU.14"", ""AC.7"", ""AC.2"", ""IA.4""], ""tsc"": [""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567362.11590948"", ""full_log"": ""Sep 22 18:56:00 videoserver useradd[1658]: new group: name=webadmin, GID=1003"", ""predecoder"": {""program_name"": ""useradd"", ""timestamp"": ""Sep 22 18:56:00"", ""hostname"": ""videoserver""}, ""decoder"": {""name"": ""useradd""}, ""location"": ""/var/log/auth.log""}",New group added to the system.,[],"['T1105', 'T1136.001']"
2025-09-22T18:56:02.451+0000,"{""timestamp"": ""2025-09-22T18:56:02.451+0000"", ""rule"": {""level"": 8, ""description"": ""New user added to the system."", ""id"": ""5902"", ""mitre"": {""id"": [""T1136""], ""tactic"": [""Persistence""], ""technique"": [""Create Account""]}, ""firedtimes"": 1, ""mail"": false, ""groups"": [""syslog"", ""adduser""], ""pci_dss"": [""10.2.7"", ""10.2.5"", ""8.1.2""], ""gpg13"": [""4.13""], ""gdpr"": [""IV_35.7.d"", ""IV_32.2""], ""hipaa"": [""164.312.b"", ""164.312.a.2.I"", ""164.312.a.2.II""], ""nist_800_53"": [""AU.14"", ""AC.7"", ""AC.2"", ""IA.4""], ""tsc"": [""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567362.11591429"", ""full_log"": ""Sep 22 18:56:00 videoserver useradd[1658]: new user: name=webadmin, UID=1003, GID=1003, home=/home/webadmin, shell=/bin/bash, from=none"", ""predecoder"": {""program_name"": ""useradd"", ""timestamp"": ""Sep 22 18:56:00"", ""hostname"": ""videoserver""}, ""decoder"": {""parent"": ""useradd"", ""name"": ""useradd""}, ""data"": {""dstuser"": ""webadmin"", ""uid"": ""1003"", ""gid"": ""1003"", ""home"": ""/home/webadmin"", ""shell"": ""/bin/bash,""}, ""location"": ""/var/log/auth.log""}",New user added to the system.,['T1136'],"['T1105', 'T1136.001']"
2025-09-22T18:59:02.613+0000,"{""timestamp"": ""2025-09-22T18:59:02.613+0000"", ""rule"": {""level"": 3, ""description"": ""Successful sudo to ROOT executed."", ""id"": ""5402"", ""mitre"": {""id"": [""T1548.003""], ""tactic"": [""Privilege Escalation"", ""Defense Evasion""], ""technique"": [""Sudo and Sudo Caching""]}, ""firedtimes"": 1, ""mail"": false, ""groups"": [""syslog"", ""sudo""], ""pci_dss"": [""10.2.5"", ""10.2.2""], ""gpg13"": [""7.6"", ""7.8"", ""7.13""], ""gdpr"": [""IV_32.2""], ""hipaa"": [""164.312.b""], ""nist_800_53"": [""AU.14"", ""AC.7"", ""AC.6""], ""tsc"": [""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758567542.11599707"", ""full_log"": ""Sep 22 18:59:00 videoserver sudo: webadmin : PWD=/home/webadmin ; USER=root ; COMMAND=/usr/bin/lspci"", ""predecoder"": {""program_name"": ""sudo"", ""timestamp"": ""Sep 22 18:59:00"", ""hostname"": ""videoserver""}, ""decoder"": {""parent"": ""sudo"", ""name"": ""sudo"", ""ftscomment"": ""First time user executed the sudo command""}, ""data"": {""srcuser"": ""webadmin"", ""dstuser"": ""root"", ""pwd"": ""/home/webadmin"", ""command"": ""/usr/bin/lspci""}, ""location"": ""/var/log/auth.log""}",Successful sudo to ROOT executed.,['T1548.003'],['T1120']
2025-09-22T18:30:36.098+0000,"{""timestamp"": ""2025-09-22T18:30:36.098+0000"", ""rule"": {""level"": 5, ""description"": ""Web server 400 error code."", ""id"": ""31101"", ""firedtimes"": 1, ""mail"": false, ""groups"": [""web"", ""accesslog"", ""attack""], ""pci_dss"": [""6.5"", ""11.4""], ""gdpr"": [""IV_35.7.d""], ""nist_800_53"": [""SA.11"", ""SI.4""], ""tsc"": [""CC6.6"", ""CC7.1"", ""CC8.1"", ""CC6.1"", ""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565836.1687116"", ""full_log"": ""192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.dll HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\"""", ""decoder"": {""name"": ""web-accesslog""}, ""data"": {""protocol"": ""GET"", ""srcip"": ""192.42.1.174"", ""id"": ""404"", ""url"": ""/borLjZ2z.dll""}, ""location"": ""/var/www/default/log/access.log""}",Web server 400 error code.,[],['T1595.002']
2025-09-22T18:30:36.127+0000,"{""timestamp"": ""2025-09-22T18:30:36.127+0000"", ""rule"": {""level"": 10, ""description"": ""Multiple web server 400 error codes from same source ip."", ""id"": ""31151"", ""mitre"": {""id"": [""T1595.002""], ""tactic"": [""Reconnaissance""], ""technique"": [""Vulnerability Scanning""]}, ""frequency"": 14, ""firedtimes"": 1, ""mail"": false, ""groups"": [""web"", ""accesslog"", ""web_scan"", ""recon""], ""pci_dss"": [""6.5"", ""11.4""], ""gdpr"": [""IV_35.7.d""], ""nist_800_53"": [""SA.11"", ""SI.4""], ""tsc"": [""CC6.6"", ""CC7.1"", ""CC8.1"", ""CC6.1"", ""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565836.1693570"", ""previous_output"": ""192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.bas:ShowVolume HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\""\n192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.AP HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\""\n192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.link HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\""\n192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.blt HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\""\n192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.iso-ru HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\""\n192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.xtp HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\""\n192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.de HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\""\n192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.10:100 HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\""\n192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.nl HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\""\n192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.cfc HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\""\n192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.htpasswd HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\"""", ""full_log"": ""192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.sql HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\"""", ""decoder"": {""name"": ""web-accesslog""}, ""data"": {""protocol"": ""GET"", ""srcip"": ""192.42.1.174"", ""id"": ""404"", ""url"": ""/borLjZ2z.sql""}, ""location"": ""/var/www/default/log/access.log""}",Multiple web server 400 error codes from same source ip.,['T1595.002'],['T1595.002']
2025-09-22T18:30:36.260+0000,"{""timestamp"": ""2025-09-22T18:30:36.260+0000"", ""rule"": {""level"": 6, ""description"": ""Suspicious URL access."", ""id"": ""31516"", ""mitre"": {""id"": [""T1055""], ""tactic"": [""Defense Evasion"", ""Privilege Escalation""], ""technique"": [""Process Injection""]}, ""firedtimes"": 1, ""mail"": false, ""groups"": [""web"", ""appsec"", ""attack""], ""pci_dss"": [""6.5"", ""11.4""], ""gdpr"": [""IV_35.7.d""], ""nist_800_53"": [""SA.11"", ""SI.4""], ""tsc"": [""CC6.6"", ""CC7.1"", ""CC8.1"", ""CC6.1"", ""CC6.8"", ""CC7.2"", ""CC7.3""]}, ""agent"": {""id"": ""002"", ""name"": ""videoserver"", ""ip"": ""172.17.100.121""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758565836.1733772"", ""full_log"": ""192.42.1.174 - - [22/Sep/2025:18:30:36 +0000] \""GET /borLjZ2z.bak HTTP/1.1\"" 404 396 \""-\"" \""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes)\"""", ""decoder"": {""name"": ""web-accesslog""}, ""data"": {""protocol"": ""GET"", ""srcip"": ""192.42.1.174"", ""id"": ""404"", ""url"": ""/borLjZ2z.bak""}, ""location"": ""/var/www/default/log/access.log""}",Suspicious URL access.,['T1055'],['T1595.002']
